2026-09-18 18:40:28,772 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 16.0s
2026-09-18 18:40:29,018 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total capital ratio | correct=True | 14.0s
2026-09-18 18:40:32,642 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Market risk | correct=True | 14.2s
2026-09-18 18:40:32,767 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | LMR | correct=True | 15.8s
2026-09-18 18:40:37,015 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 12.9s
2026-09-18 18:40:39,694 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Leverage ratio | correct=False | 14.0s
2026-09-18 18:40:40,987 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 14.7s
2026-09-18 18:40:46,604 - evaluate - INFO - [sparse] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Operational risk | correct=True | 26.0s
2026-09-18 18:40:46,605 - evaluate - INFO - >>> SPARSE accuracy: 47.47% (94/198) | numeric 85/183 | N/A 9/15
2026-09-18 18:40:46,638 - evaluate - INFO - Saved Extraction_Results_sparse.xlsx
2026-09-18 18:40:46,638 - evaluate - INFO - ============================================================
2026-09-18 18:40:46,638 - evaluate - INFO - Running experiment: DENSE (workers=8)
2026-09-18 18:40:48,558 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | LMR | correct=False | 1.9s
2026-09-18 18:40:48,563 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Total RWA | correct=True | 1.9s
2026-09-18 18:40:48,566 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Tier 1 | correct=True | 1.9s
2026-09-18 18:40:48,568 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:40:48,589 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Market risk | correct=True | 1.9s
2026-09-18 18:40:48,927 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.4s
2026-09-18 18:40:48,929 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:40:48,931 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:40:53,857 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Operational risk | correct=True | 7.2s
2026-09-18 18:40:54,957 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 6.4s
2026-09-18 18:40:56,071 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Total capital ratio | correct=True | 9.4s
2026-09-18 18:40:56,073 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:40:57,957 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 11.3s
2026-09-18 18:41:01,050 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Total RWA | correct=True | 12.5s
2026-09-18 18:41:01,640 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Market risk | correct=True | 12.7s
2026-09-18 18:41:03,611 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Leverage ratio | correct=False | 15.1s
2026-09-18 18:41:04,994 - evaluate - INFO - [dense] AIRSTAR BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 18.4s
2026-09-18 18:41:05,778 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Operational risk | correct=True | 11.9s
2026-09-18 18:41:08,912 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 12.8s
2026-09-18 18:41:13,517 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Total RWA | correct=True | 12.5s
2026-09-18 18:41:13,863 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Tier 1 | correct=True | 15.9s
2026-09-18 18:41:17,072 - evaluate - INFO - [dense] ANT BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 22.1s
2026-09-18 18:41:17,931 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 16.3s
2026-09-18 18:41:18,434 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Total capital ratio | correct=True | 14.8s
2026-09-18 18:41:23,689 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | LMR | correct=True | 18.7s
2026-09-18 18:41:23,689 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Market risk | correct=True | 17.9s
2026-09-18 18:41:24,477 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Operational risk | correct=True | 15.6s
2026-09-18 18:41:27,866 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 14.3s
2026-09-18 18:41:29,633 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Leverage ratio | correct=False | 15.8s
2026-09-18 18:41:31,160 - evaluate - INFO - [dense] BANK OF CHINA (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 14.1s
2026-09-18 18:41:33,258 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Tier 1 | correct=False | 15.3s
2026-09-18 18:41:34,754 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Total RWA | correct=True | 16.3s
2026-09-18 18:41:36,358 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Total capital ratio | correct=True | 12.7s
2026-09-18 18:41:38,526 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Common Equity Tier 1 (CET1) ratio | correct=False | 14.8s
2026-09-18 18:41:40,052 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | LMR | correct=False | 15.6s
2026-09-18 18:41:41,540 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Market risk | correct=False | 13.7s
2026-09-18 18:41:43,793 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Operational risk | correct=False | 14.2s
2026-09-18 18:41:45,488 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 14.3s
2026-09-18 18:41:49,316 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Minimum leverage ratio requirement | correct=False | 14.6s
2026-09-18 18:41:50,780 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Tier 1 | correct=False | 14.4s
2026-09-18 18:41:52,691 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total RWA | correct=False | 14.2s
2026-09-18 18:41:53,827 - evaluate - INFO - [dense] BANK OF EAST ASIA, LIMITED (THE) | Leverage ratio | correct=False | 20.6s
2026-09-18 18:41:55,308 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 15.3s
2026-09-18 18:41:55,310 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Tier 1 | correct=False | 0.0s
2026-09-18 18:41:55,311 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Total RWA | correct=False | 0.0s
2026-09-18 18:41:55,312 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:41:55,313 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:41:55,314 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:41:55,315 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Market risk | correct=False | 0.0s
2026-09-18 18:41:55,315 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Operational risk | correct=False | 0.0s
2026-09-18 18:41:55,316 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 0.0s
2026-09-18 18:41:55,317 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:41:55,317 - evaluate - INFO - [dense] CITIBANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=True | 0.0s
2026-09-18 18:41:58,373 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total capital ratio | correct=False | 16.8s
2026-09-18 18:41:59,290 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | LMR | correct=False | 15.5s
2026-09-18 18:42:00,804 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Market risk | correct=False | 15.3s
2026-09-18 18:42:03,105 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Operational risk | correct=False | 13.8s
2026-09-18 18:42:05,302 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 14.5s
2026-09-18 18:42:07,860 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Leverage ratio | correct=False | 15.2s
2026-09-18 18:42:08,609 - evaluate - INFO - [dense] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Minimum leverage ratio requirement | correct=True | 14.8s
2026-09-18 18:42:11,582 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Total RWA | correct=True | 13.2s
2026-09-18 18:42:14,851 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 15.6s
2026-09-18 18:42:17,325 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Total capital ratio | correct=False | 16.5s
2026-09-18 18:42:18,549 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | LMR | correct=True | 15.4s
2026-09-18 18:42:18,556 - evaluate - INFO - [dense] FUSION BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:42:18,558 - evaluate - INFO - [dense] FUSION BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:42:18,560 - evaluate - INFO - [dense] FUSION BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:42:18,562 - evaluate - INFO - [dense] FUSION BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:42:19,256 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 23.9s
2026-09-18 18:42:20,753 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Market risk | correct=True | 15.5s
2026-09-18 18:42:23,457 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Operational risk | correct=True | 15.6s
2026-09-18 18:42:23,459 - evaluate - INFO - [dense] FUSION BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:42:23,461 - evaluate - INFO - [dense] FUSION BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:42:26,064 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 17.5s
2026-09-18 18:42:27,423 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 15.8s
2026-09-18 18:42:31,901 - evaluate - INFO - [dense] FUSION BANK LIMITED | Tier 1 | correct=True | 14.6s
2026-09-18 18:42:32,487 - evaluate - INFO - [dense] FUSION BANK LIMITED | Market risk | correct=True | 13.9s
2026-09-18 18:42:36,483 - evaluate - INFO - [dense] FUSION BANK LIMITED | Operational risk | correct=True | 17.2s
2026-09-18 18:42:36,871 - evaluate - INFO - [dense] DBS BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 22.0s
2026-09-18 18:42:37,213 - evaluate - INFO - [dense] FUSION BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 16.5s
2026-09-18 18:42:40,775 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Tier 1 | correct=True | 17.3s
2026-09-18 18:42:44,736 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Total capital ratio | correct=True | 12.8s
2026-09-18 18:42:48,635 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Total RWA | correct=True | 22.6s
2026-09-18 18:42:51,052 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 23.6s
2026-09-18 18:42:54,586 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Operational risk | correct=True | 17.7s
2026-09-18 18:42:58,191 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | LMR | correct=False | 25.7s
2026-09-18 18:42:58,514 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 21.3s
2026-09-18 18:42:59,095 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Market risk | correct=True | 22.6s
2026-09-18 18:43:03,102 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Leverage ratio | correct=False | 22.3s
2026-09-18 18:43:04,114 - evaluate - INFO - [dense] HANG SENG BANK, LIMITED | Minimum leverage ratio requirement | correct=True | 19.4s
2026-09-18 18:43:05,943 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Tier 1 | correct=True | 17.3s
2026-09-18 18:43:07,422 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total RWA | correct=True | 16.4s
2026-09-18 18:43:11,711 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Common Equity Tier 1 (CET1) ratio | correct=True | 17.1s
2026-09-18 18:43:11,711 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total capital ratio | correct=True | 13.5s
2026-09-18 18:43:13,319 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | LMR | correct=False | 14.8s
2026-09-18 18:43:17,523 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Operational risk | correct=True | 14.4s
2026-09-18 18:43:20,051 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 15.9s
2026-09-18 18:43:21,317 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Leverage ratio | correct=False | 15.4s
2026-09-18 18:43:24,383 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Market risk | correct=True | 25.3s
2026-09-18 18:43:24,625 - evaluate - INFO - [dense] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Minimum leverage ratio requirement | correct=False | 17.2s
2026-09-18 18:43:26,274 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Tier 1 | correct=True | 14.6s
2026-09-18 18:43:28,859 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total RWA | correct=True | 17.1s
2026-09-18 18:43:30,379 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 17.1s
2026-09-18 18:43:31,964 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total capital ratio | correct=False | 14.4s
2026-09-18 18:43:35,611 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Market risk | correct=True | 14.3s
2026-09-18 18:43:35,611 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | LMR | correct=True | 15.6s
2026-09-18 18:43:38,013 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 13.4s
2026-09-18 18:43:40,541 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Leverage ratio | correct=False | 14.3s
2026-09-18 18:43:43,927 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Minimum leverage ratio requirement | correct=False | 15.1s
2026-09-18 18:43:47,320 - evaluate - INFO - [dense] LIVI BANK LIMITED | Tier 1 | correct=True | 16.9s
2026-09-18 18:43:47,814 - evaluate - INFO - [dense] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Operational risk | correct=True | 23.4s
2026-09-18 18:43:47,820 - evaluate - INFO - [dense] LIVI BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:43:47,969 - evaluate - INFO - [dense] LIVI BANK LIMITED | Total RWA | correct=False | 16.0s
2026-09-18 18:43:50,945 - evaluate - INFO - [dense] LIVI BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 15.3s
2026-09-18 18:43:52,562 - evaluate - INFO - [dense] LIVI BANK LIMITED | Total capital ratio | correct=False | 16.9s
2026-09-18 18:43:54,912 - evaluate - INFO - [dense] LIVI BANK LIMITED | LMR | correct=False | 16.9s
2026-09-18 18:43:56,357 - evaluate - INFO - [dense] LIVI BANK LIMITED | Market risk | correct=True | 15.8s
2026-09-18 18:43:57,555 - evaluate - INFO - [dense] LIVI BANK LIMITED | Operational risk | correct=True | 13.6s
2026-09-18 18:43:58,840 - evaluate - INFO - [dense] LIVI BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 11.5s
2026-09-18 18:43:59,460 - evaluate - INFO - [dense] LIVI BANK LIMITED | Minimum leverage ratio requirement | correct=False | 11.6s
2026-09-18 18:44:01,902 - evaluate - INFO - [dense] MOX BANK LIMITED | Tier 1 | correct=True | 13.9s
2026-09-18 18:44:03,429 - evaluate - INFO - [dense] MOX BANK LIMITED | Total RWA | correct=True | 12.5s
2026-09-18 18:44:05,499 - evaluate - INFO - [dense] MOX BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 12.9s
2026-09-18 18:44:05,503 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:44:05,505 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:44:07,475 - evaluate - INFO - [dense] MOX BANK LIMITED | Total capital ratio | correct=True | 12.6s
2026-09-18 18:44:09,006 - evaluate - INFO - [dense] MOX BANK LIMITED | LMR | correct=False | 12.6s
2026-09-18 18:44:09,008 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:44:09,009 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:44:09,010 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:44:09,914 - evaluate - INFO - [dense] MOX BANK LIMITED | Market risk | correct=True | 12.4s
2026-09-18 18:44:09,917 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:44:09,919 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:44:09,922 - evaluate - INFO - [dense] PAO BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:44:13,254 - evaluate - INFO - [dense] MOX BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 13.8s
2026-09-18 18:44:13,260 - evaluate - INFO - [dense] PAO BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:44:13,262 - evaluate - INFO - [dense] PAO BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:44:13,359 - evaluate - INFO - [dense] MOX BANK LIMITED | Operational risk | correct=True | 14.5s
2026-09-18 18:44:15,348 - evaluate - INFO - [dense] MOX BANK LIMITED | Leverage ratio | correct=False | 13.4s
2026-09-18 18:44:17,646 - evaluate - INFO - [dense] MOX BANK LIMITED | Minimum leverage ratio requirement | correct=False | 14.2s
2026-09-18 18:44:19,201 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 13.7s
2026-09-18 18:44:23,780 - evaluate - INFO - [dense] PAO BANK LIMITED | Total RWA | correct=True | 13.9s
2026-09-18 18:44:23,790 - evaluate - INFO - [dense] PAO BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:44:23,795 - evaluate - INFO - [dense] WELAB BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:44:23,797 - evaluate - INFO - [dense] WELAB BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:44:23,798 - evaluate - INFO - [dense] WELAB BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:44:23,800 - evaluate - INFO - [dense] WELAB BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:44:23,801 - evaluate - INFO - [dense] WELAB BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:44:23,802 - evaluate - INFO - [dense] WELAB BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:44:26,656 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 17.6s
2026-09-18 18:44:28,509 - evaluate - INFO - [dense] PAO BANK LIMITED | LMR | correct=False | 15.2s
2026-09-18 18:44:28,516 - evaluate - INFO - [dense] WELAB BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:44:28,518 - evaluate - INFO - [dense] WELAB BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:44:28,520 - evaluate - INFO - [dense] ZA BANK LIMITED | Tier 1 | correct=False | 0.0s
2026-09-18 18:44:30,555 - evaluate - INFO - [dense] NANYANG COMMERCIAL BANK, LIMITED | Total capital ratio | correct=True | 23.1s
2026-09-18 18:44:30,555 - evaluate - INFO - [dense] PAO BANK LIMITED | Market risk | correct=True | 17.2s
2026-09-18 18:44:30,563 - evaluate - INFO - [dense] ZA BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:44:30,565 - evaluate - INFO - [dense] ZA BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:44:32,240 - evaluate - INFO - [dense] PAO BANK LIMITED | Operational risk | correct=True | 16.9s
2026-09-18 18:44:32,243 - evaluate - INFO - [dense] ZA BANK LIMITED | Operational risk | correct=False | 0.0s
2026-09-18 18:44:35,190 - evaluate - INFO - [dense] PAO BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 17.5s
2026-09-18 18:44:35,878 - evaluate - INFO - [dense] PAO BANK LIMITED | Leverage ratio | correct=False | 16.7s
2026-09-18 18:44:35,880 - evaluate - INFO - [dense] ZA BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:44:37,512 - evaluate - INFO - [dense] WELAB BANK LIMITED | Operational risk | correct=True | 13.7s
2026-09-18 18:44:37,516 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:44:39,030 - evaluate - INFO - [dense] WELAB BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 12.4s
2026-09-18 18:44:41,786 - evaluate - INFO - [dense] ZA BANK LIMITED | Total RWA | correct=False | 13.3s
2026-09-18 18:44:41,790 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:44:42,232 - evaluate - INFO - [dense] ZA BANK LIMITED | Market risk | correct=True | 11.7s
2026-09-18 18:44:43,872 - evaluate - INFO - [dense] ZA BANK LIMITED | LMR | correct=False | 13.3s
2026-09-18 18:44:45,440 - evaluate - INFO - [dense] ZA BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 13.2s
2026-09-18 18:44:46,989 - evaluate - INFO - [dense] ZA BANK LIMITED | Leverage ratio | correct=False | 11.8s
2026-09-18 18:44:49,882 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 14.0s
2026-09-18 18:44:49,886 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:44:49,888 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:44:49,889 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:44:49,890 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:44:49,891 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:44:49,892 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:44:49,893 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:44:51,538 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 14.0s
2026-09-18 18:44:51,835 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 12.8s
2026-09-18 18:44:51,837 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:44:55,510 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Operational risk | correct=True | 13.3s
